,ts_code,symbol,name,area,industry,abbreviation,list_date
2532,301077.SZ,301077,星华新材,浙江,化工原料,xhxc,20210930
2533,301078.SZ,301078,孩子王,江苏,其他商业,hzw,20211014
2534,301079.SZ,301079,邵阳液压,湖南,机械基件,syyy,20211019
2535,301080.SZ,301080,百普赛斯,北京,生物制药,bpss,20211018
2536,301081.SZ,301081,严牌股份,浙江,环境保护,ypgf,20211020
2537,301082.SZ,301082,久盛电气,浙江,电气设备,jsdq,20211027
2538,301083.SZ,301083,百胜智能,江西,专用机械,bszn,20211021
2539,301085.SZ,301085,亚康股份,北京,软件服务,ykgf,20211018
2540,301086.SZ,301086,鸿富瀚,深圳,元器件,hfh,20211020
2541,301087.SZ,301087,可孚医疗,湖南,医疗保健,kfyl,20211025
2542,301088.SZ,301088,戎美股份,江苏,服饰,rmgf,20211028
2543,301089.SZ,301089,拓新药业,河南,化学制药,txyy,20211027
2544,301090.SZ,301090,华润材料,江苏,化工原料,hrcl,20211026
2545,301091.SZ,301091,深城交,深圳,建筑工程,scj,20211029
2546,301092.SZ,301092,争光股份,浙江,化工原料,zggf,20211102
2547,301093.SZ,301093,华兰股份,江苏,医疗保健,hlgf,20211101
2548,301095.SZ,301095,广立微,浙江,半导体,glw,20220805
2549,301096.SZ,301096,百诚医药,浙江,医疗保健,bcyy,20211220
2550,301097.SZ,301097,天益医疗,浙江,医疗保健,tyyl,20220407
2551,301098.SZ,301098,金埔园林,江苏,建筑工程,jpyl,20211112
2552,301099.SZ,301099,雅创电子,上海,元器件,ycdz,20211122
2553,301100.SZ,301100,风光股份,辽宁,化工原料,fggf,20211217
2554,301101.SZ,301101,明月镜片,江苏,文教休闲,myjp,20211216
2555,301102.SZ,301102,兆讯传媒,天津,广告包装,zxcm,20220328
2556,301103.SZ,301103,何氏眼科,辽宁,医疗保健,hsyk,20220322
2557,301106.SZ,301106,骏成科技,江苏,元器件,jckj,20220128
2558,301107.SZ,301107,瑜欣电子,重庆,机械基件,yxdz,20220524
2559,301108.SZ,301108,洁雅股份,安徽,日用化工,jygf,20211203
2560,301109.SZ,301109,军信股份,湖南,环境保护,jxgf,20220413
2561,301110.SZ,301110,青木股份,广东,互联网,qmgf,20220311
2562,301111.SZ,301111,粤万年青,广东,中成药,ywnq,20211207
2563,301112.SZ,301112,信邦智能,广东,专用机械,xbzn,20220629
2564,301113.SZ,301113,雅艺科技,浙江,家居用品,yykj,20211222
2565,301115.SZ,301115,建科股份,江苏,建筑工程,jkgf,20220831
2566,301116.SZ,301116,益客食品,江苏,食品,yksp,20220118
2567,301117.SZ,301117,佳缘科技,四川,软件服务,jykj,20220117
2568,301118.SZ,301118,恒光股份,湖南,化工原料,hggf,20211118
2569,301119.SZ,301119,正强股份,浙江,汽车配件,zqgf,20211122
2570,301120.SZ,301120,新特电气,北京,电气设备,xtdq,20220419
2571,301121.SZ,301121,紫建电子,重庆,电气设备,zjdz,20220808
2572,301122.SZ,301122,采纳股份,江苏,医疗保健,cngf,20220126
2573,301123.SZ,301123,奕东电子,广东,元器件,yddz,20220125
2574,301125.SZ,301125,腾亚精工,江苏,机械基件,tyjg,20220608
2575,301126.SZ,301126,达嘉维康,湖南,医药商业,djwk,20211207
2576,301127.SZ,301127,天源环保,湖北,环境保护,tyhb,20211230
2577,301128.SZ,301128,强瑞技术,深圳,专用机械,qrjs,20211110
2578,301129.SZ,301129,瑞纳智能,安徽,电器仪表,rnzn,20211102
2579,301130.SZ,301130,西点药业,吉林,化学制药,xdyy,20220223
2580,301131.SZ,301131,聚赛龙,广东,塑料,jsl,20220314
2581,301132.SZ,301132,满坤科技,江西,元器件,mkkj,20220810
2582,301133.SZ,301133,金钟股份,广东,汽车配件,jzgf,20211126
2583,301135.SZ,301135,瑞德智能,广东,元器件,rdzn,20220412
2584,301136.SZ,301136,招标股份,福建,建筑工程,zbgf,20220111
2585,301137.SZ,301137,哈焊华通,江苏,机械基件,hhht,20220322
2586,301138.SZ,301138,华研精机,广东,专用机械,hyjj,20211215
2587,301139.SZ,301139,元道通信,新疆,通信设备,ydtx,20220708
2588,301148.SZ,301148,嘉戎技术,福建,环境保护,jrjs,20220421
2589,301149.SZ,301149,隆华新材,山东,化工原料,lhxc,20211110
2590,301150.SZ,301150,中一科技,湖北,元器件,zykj,20220421
2591,301151.SZ,301151,冠龙节能,上海,机械基件,gljn,20220411
2592,301152.SZ,301152,天力锂能,河南,小金属,tlln,20220829
2593,301153.SZ,301153,中科江南,北京,软件服务,zkjn,20220518
2594,301155.SZ,301155,海力风电,江苏,电气设备,hlfd,20211124
2595,301156.SZ,301156,美农生物,上海,饲料,mnsw,20220617
2596,301158.SZ,301158,德石股份,山东,专用机械,dsgf,20220117
2597,301159.SZ,301159,三维天地,北京,软件服务,swtd,20220107
2598,301160.SZ,301160,翔楼新材,江苏,机械基件,xlxc,20220606
2599,301161.SZ,301161,唯万密封,上海,橡胶,wwmf,20220914
2600,301162.SZ,301162,国能日新,北京,软件服务,gnrx,20220429
2601,301163.SZ,301163,宏德股份,江苏,机械基件,hdgf,20220419
2602,301165.SZ,301165,锐捷网络,福建,通信设备,rjwl,20221121
2603,301166.SZ,301166,优宁维,上海,医药商业,ynw,20211228
2604,301167.SZ,301167,建研设计,安徽,建筑工程,jysj,20211206
2605,301168.SZ,301168,通灵股份,江苏,电气设备,tlgf,20211210
2606,301169.SZ,301169,零点有数,北京,软件服务,ldys,20211103
2607,301171.SZ,301171,易点天下,陕西,互联网,ydtx,20220819
2608,301175.SZ,301175,中科环保,北京,环境保护,zkhb,20220708
2609,301176.SZ,301176,逸豪新材,江西,元器件,yhxc,20220928
2610,301177.SZ,301177,迪阿股份,深圳,服饰,dagf,20211215
2611,301178.SZ,301178,天亿马,广东,软件服务,tym,20211112
2612,301179.SZ,301179,泽宇智能,江苏,软件服务,zyzn,20211208
2613,301180.SZ,301180,万祥科技,江苏,元器件,wxkj,20211116
2614,301181.SZ,301181,标榜股份,江苏,汽车配件,bbgf,20220221
2615,301182.SZ,301182,凯旺科技,河南,元器件,kwkj,20211223
2616,301183.SZ,301183,东田微,湖北,元器件,dtw,20220524
2617,301185.SZ,301185,鸥玛软件,山东,软件服务,omrj,20211119
2618,301186.SZ,301186,超达装备,江苏,专用机械,cdzb,20211223
2619,301187.SZ,301187,欧圣电气,江苏,家用电器,osdq,20220422
2620,301188.SZ,301188,力诺特玻,山东,玻璃,lntb,20211111
2621,301189.SZ,301189,奥尼电子,深圳,通信设备,andz,20211228
2622,301190.SZ,301190,善水科技,江西,染料涂料,sskj,20211224
2623,301191.SZ,301191,菲菱科思,深圳,通信设备,flks,20220526
2624,301192.SZ,301192,泰祥股份,湖北,汽车配件,txgf,20220811
2625,301193.SZ,301193,家联科技,浙江,家居用品,jlkj,20211209
2626,301195.SZ,301195,北路智控,江苏,软件服务,blzk,20220801
2627,301196.SZ,301196,唯科科技,福建,专用机械,wkkj,20220111
2628,301197.SZ,301197,工大科雅,河北,软件服务,gdky,20220808
2629,301198.SZ,301198,喜悦智行,浙江,塑料,xyzx,20211202
2630,301199.SZ,301199,迈赫股份,山东,专用机械,mhgf,20211207
2631,301200.SZ,301200,大族数控,深圳,专用机械,dzsk,20220228
2632,301201.SZ,301201,诚达药业,浙江,生物制药,cdyy,20220120
2633,301205.SZ,301205,联特科技,湖北,通信设备,ltkj,20220913
2634,301206.SZ,301206,三元生物,山东,食品,sysw,20220210
2635,301207.SZ,301207,华兰疫苗,河南,生物制药,hlym,20220218
2636,301208.SZ,301208,中亦科技,北京,软件服务,zykj,20220707
2637,301209.SZ,301209,联合化学,山东,染料涂料,lhhx,20220825
2638,301211.SZ,301211,亨迪药业,湖北,化学制药,hdyy,20211222
2639,301212.SZ,301212,联盛化学,浙江,化工原料,lshx,20220419
2640,301213.SZ,301213,观想科技,四川,软件服务,gxkj,20211206
2641,301215.SZ,301215,中汽股份,江苏,汽车服务,zqgf,20220308
2642,301216.SZ,301216,万凯新材,浙江,化工原料,wkxc,20220329
2643,301217.SZ,301217,铜冠铜箔,安徽,元器件,tgtb,20220127
2644,301218.SZ,301218,华是科技,浙江,软件服务,hskj,20220307
2645,301219.SZ,301219,腾远钴业,江西,小金属,tygy,20220317
2646,301220.SZ,301220,亚香股份,江苏,化工原料,yxgf,20220622
2647,301221.SZ,301221,光庭信息,湖北,软件服务,gtxx,20211222
2648,301222.SZ,301222,浙江恒威,浙江,电气设备,zjhw,20220309
2649,301223.SZ,301223,中荣股份,广东,广告包装,zrgf,20221026
2650,301226.SZ,301226,祥明智能,江苏,电气设备,xmzn,20220325
2651,301227.SZ,301227,森鹰窗业,黑龙江,其他建材,sycy,20220926
2652,301228.SZ,301228,实朴检测,上海,电器仪表,spjc,20220128
2653,301229.SZ,301229,纽泰格,江苏,汽车配件,ntg,20220222
2654,301230.SZ,301230,泓博医药,上海,生物制药,hbyy,20221101
2655,301231.SZ,301231,荣信文化,陕西,出版业,rxwh,20220908
2656,301233.SZ,301233,盛帮股份,四川,汽车配件,sbgf,20220706
2657,301234.SZ,301234,五洲医疗,安徽,医疗保健,wzyl,20220705
2658,301235.SZ,301235,华康医疗,湖北,医疗保健,hkyl,20220128
2659,301236.SZ,301236,软通动力,北京,软件服务,rtdl,20220315
2660,301237.SZ,301237,和顺科技,浙江,塑料,hskj,20220323
2661,301238.SZ,301238,瑞泰新材,江苏,化工原料,rtxc,20220617
2662,301239.SZ,301239,普瑞眼科,四川,医疗保健,pryk,20220705
2663,301248.SZ,301248,杰创智能,广东,软件服务,jczn,20220420
2664,301256.SZ,301256,华融化学,四川,化工原料,hrhx,20220322
2665,301257.SZ,301257,普蕊斯,上海,医疗保健,prs,20220517
2666,301258.SZ,301258,富士莱,江苏,化学制药,fsl,20220329
2667,301259.SZ,301259,艾布鲁,湖南,环境保护,abl,20220426
2668,301263.SZ,301263,泰恩康,广东,医药商业,tek,20220329
2669,301265.SZ,301265,C华新,北京,环境保护,hxhb,20221216
2670,301266.SZ,301266,宇邦新材,江苏,电气设备,ybxc,20220608
2671,301267.SZ,301267,华厦眼科,福建,医疗保健,hxyk,20221107
2672,301268.SZ,301268,铭利达,深圳,机械基件,mld,20220407
2673,301269.SZ,301269,华大九天,北京,半导体,hdjt,20220729
2674,301270.SZ,301270,汉仪股份,北京,软件服务,hygf,20220831
2675,301273.SZ,301273,瑞晨环保,上海,机械基件,rchb,20221025
2676,301276.SZ,301276,嘉曼服饰,北京,服饰,jmfs,20220909
2677,301277.SZ,301277,新天地,河南,化学制药,xtd,20221116
2678,301278.SZ,301278,快可电子,江苏,电气设备,kkdz,20220804
2679,301279.SZ,301279,金道科技,浙江,机械基件,jdkj,20220413
2680,301282.SZ,301282,金禄电子,广东,元器件,jldz,20220826
2681,301283.SZ,301283,聚胶股份,广东,日用化工,jjgf,20220902
2682,301285.SZ,301285,鸿日达,江苏,元器件,hrd,20220928
2683,301286.SZ,301286,侨源股份,四川,化工原料,qygf,20220614
2684,301288.SZ,301288,清研环境,深圳,环境保护,qyhj,20220422
2685,301289.SZ,301289,国缆检测,上海,电器仪表,gljc,20220622
2686,301290.SZ,301290,东星医疗,江苏,医疗保健,dxyl,20221130
2687,301296.SZ,301296,新巨丰,山东,广告包装,xjf,20220902
2688,301298.SZ,301298,东利机械,河北,汽车配件,dljx,20220606
2689,301299.SZ,301299,卓创资讯,山东,互联网,zczx,20221019
2690,301300.SZ,301300,远翔新材,福建,化工原料,yxxc,20220819
2691,301302.SZ,301302,华如科技,北京,软件服务,hrkj,20220623
2692,301306.SZ,301306,西测测试,陕西,综合类,xccs,20220726
2693,301308.SZ,301308,江波龙,深圳,IT设备,jbl,20220805
2694,301309.SZ,301309,万得凯,浙江,机械基件,wdk,20220919
2695,301311.SZ,301311,昆船智能,云南,机械基件,kczn,20221130
2696,301312.SZ,301312,智立方,深圳,专用机械,zlf,20220711
2697,301313.SZ,301313,凡拓数创,广东,文教休闲,ftsc,20220930
2698,301316.SZ,301316,慧博云通,浙江,软件服务,hbyt,20221013
2699,301318.SZ,301318,维海德,深圳,通信设备,whd,20220810
2700,301319.SZ,301319,唯特偶,深圳,元器件,wto,20220929
2701,301321.SZ,301321,翰博高新,安徽,元器件,hbgx,20220818
2702,301326.SZ,301326,捷邦科技,广东,元器件,jbkj,20220921
2703,301327.SZ,301327,华宝新能,深圳,电气设备,hbxn,20220919
2704,301328.SZ,301328,维峰电子,广东,专用机械,wfdz,20220908
2705,301330.SZ,301330,熵基科技,广东,IT设备,sjkj,20220817
2706,301331.SZ,301331,恩威医药,西藏,中成药,ewyy,20220921
2707,301333.SZ,301333,诺思格,北京,医疗保健,nsg,20220802
2708,301335.SZ,301335,天元宠物,浙江,文教休闲,tycw,20221118
2709,301336.SZ,301336,趣睡科技,四川,家居用品,qskj,20220812
2710,301338.SZ,301338,凯格精机,广东,专用机械,kgjj,20220816
2711,301339.SZ,301339,通行宝,江苏,软件服务,txb,20220909
2712,301349.SZ,301349,信德新材,辽宁,化工原料,xdxc,20220909
2713,301356.SZ,301356,天振股份,浙江,家居用品,tzgf,20221114
2714,301359.SZ,301359,东南电子,浙江,电气设备,dndz,20221109
2715,301361.SZ,301361,众智科技,河南,电气设备,zzkj,20221116
2716,301363.SZ,301363,美好医疗,深圳,医疗保健,mhyl,20221012
2717,301365.SZ,301365,矩阵股份,深圳,装修装饰,jzgf,20221122
2718,301366.SZ,301366,一博科技,深圳,元器件,ybkj,20220926
2719,301367.SZ,301367,怡和嘉业,北京,医疗保健,yhjy,20221101
2720,301368.SZ,301368,丰立智能,浙江,机械基件,flzn,20221215
2721,301369.SZ,301369,联动科技,广东,半导体,ldkj,20220922
2722,301377.SZ,301377,鼎泰高科,广东,机械基件,dtgk,20221122
2723,301379.SZ,301379,天山电子,广西,元器件,tsdz,20221101
2724,301380.SZ,301380,挖金客,北京,软件服务,wjk,20221025
2725,301388.SZ,301388,欣灵电气,浙江,电气设备,xldq,20221109
2726,301389.SZ,301389,隆扬电子,江苏,元器件,lydz,20221031
2727,301391.SZ,301391,卡莱特,深圳,IT设备,klt,20221201
2728,301396.SZ,301396,宏景科技,广东,软件服务,hjkj,20221111
2729,301398.SZ,301398,星源卓镁,浙江,汽车配件,xyzm,20221215
2730,430047.BJ,430047,诺思兰德,,,nsld,20201124
2731,430090.BJ,430090,同辉信息,,,thxx,20210809
2732,430139.BJ,430139,华岭股份,,,hlgf,20221028
2733,430198.BJ,430198,微创光电,,,wcgd,20200727
2734,430300.BJ,430300,辰光医疗,,,cgyl,20221207
2735,430418.BJ,430418,苏轴股份,,,szgf,20200727
2736,430476.BJ,430476,海能技术,,,hnjs,20221014
2737,430489.BJ,430489,佳先股份,,,jxgf,20200727
2738,430510.BJ,430510,丰光精密,,,fgjm,20201228
2739,430564.BJ,430564,天润科技,,,trkj,20220617
2740,430685.BJ,430685,新芝生物,,,xzsw,20221010
2741,430718.BJ,430718,N合高科,,,hfgk,20221222
2742,600000.SH,600000,浦发银行,上海,银行,pfyh,19991110
2743,600004.SH,600004,白云机场,广东,机场,byjc,20030428
2744,600006.SH,600006,东风汽车,湖北,汽车整车,dfqc,19990727
2745,600007.SH,600007,中国国贸,北京,园区开发,zggm,19990312
2746,600008.SH,600008,首创环保,北京,环境保护,schb,20000427
2747,600009.SH,600009,上海机场,上海,机场,shjc,19980218
2748,600010.SH,600010,包钢股份,内蒙,普钢,bggf,20010309
2749,600011.SH,600011,华能国际,北京,火力发电,hngj,20011206
2750,600012.SH,600012,皖通高速,安徽,路桥,wtgs,20030107
2751,600015.SH,600015,华夏银行,北京,银行,hxyh,20030912
2752,600016.SH,600016,民生银行,北京,银行,msyh,20001219
2753,600017.SH,600017,日照港,山东,港口,rzg,20061017
2754,600018.SH,600018,上港集团,上海,港口,sgjt,20061026
2755,600019.SH,600019,宝钢股份,上海,普钢,bggf,20001212
2756,600020.SH,600020,中原高速,河南,路桥,zygs,20030808
2757,600021.SH,600021,上海电力,上海,火力发电,shdl,20031029
2758,600022.SH,600022,山东钢铁,山东,普钢,sdgt,20040629
2759,600023.SH,600023,浙能电力,浙江,火力发电,zndl,20131219
2760,600025.SH,600025,华能水电,云南,水力发电,hnsd,20171215
2761,600026.SH,600026,中远海能,上海,水运,zyhn,20020523
2762,600027.SH,600027,华电国际,山东,火力发电,hdgj,20050203
2763,600028.SH,600028,中国石化,北京,石油加工,zgsh,20010808
2764,600029.SH,600029,南方航空,广东,空运,nfhk,20030725
2765,600030.SH,600030,中信证券,深圳,证券,zxzq,20030106
2766,600031.SH,600031,三一重工,北京,工程机械,syzg,20030703
2767,600032.SH,600032,浙江新能,浙江,新型电力,zjxn,20210525
2768,600033.SH,600033,福建高速,福建,路桥,fjgs,20010209
2769,600035.SH,600035,楚天高速,湖北,路桥,ctgs,20040310
2770,600036.SH,600036,招商银行,深圳,银行,zsyh,20020409
2771,600037.SH,600037,歌华有线,北京,影视音像,ghyx,20010208
2772,600038.SH,600038,中直股份,黑龙江,航空,zzgf,20001218
2773,600039.SH,600039,四川路桥,四川,建筑工程,sclq,20030325
2774,600048.SH,600048,保利发展,广东,全国地产,blfz,20060731
2775,600050.SH,600050,中国联通,北京,电信运营,zglt,20021009
2776,600051.SH,600051,宁波联合,浙江,综合类,nblh,19970410
2777,600052.SH,600052,东望时代,浙江,影视音像,dwsd,19970415
2778,600053.SH,600053,九鼎投资,江西,多元金融,jdtz,19970418
2779,600054.SH,600054,黄山旅游,安徽,旅游景点,hsly,19970506
2780,600055.SH,600055,万东医疗,北京,医疗保健,wdyl,19970519
2781,600056.SH,600056,中国医药,北京,医药商业,zgyy,19970515
2782,600057.SH,600057,厦门象屿,福建,仓储物流,xmxy,19970604
2783,600058.SH,600058,五矿发展,北京,商贸代理,wkfz,19970528
2784,600059.SH,600059,古越龙山,浙江,红黄酒,gyls,19970516
2785,600060.SH,600060,海信视像,山东,家用电器,hxsx,19970422
2786,600061.SH,600061,国投资本,上海,证券,gtzb,19970519
2787,600062.SH,600062,华润双鹤,北京,化学制药,hrsh,19970522
2788,600063.SH,600063,皖维高新,安徽,化纤,wwgx,19970528
2789,600064.SH,600064,南京高科,江苏,园区开发,njgk,19970506
2790,600066.SH,600066,宇通客车,河南,汽车整车,ytkc,19970508
2791,600067.SH,600067,冠城大通,福建,电气设备,gcdt,19970508
2792,600070.SH,600070,浙江富润,浙江,互联网,zjfr,19970604
2793,600071.SH,600071,凤凰光学,江西,元器件,fhgx,19970528
2794,600072.SH,600072,中船科技,上海,船舶,zckj,19970603
2795,600073.SH,600073,上海梅林,上海,食品,shml,19970704
2796,600075.SH,600075,新疆天业,新疆,化工原料,xjty,19970617
2797,600076.SH,600076,康欣新材,山东,其他建材,kxxc,19970526
2798,600077.SH,600077,宋都股份,浙江,全国地产,sdgf,19970520
2799,600078.SH,600078,ST澄星,江苏,化工原料,stcx,19970627
2800,600079.SH,600079,人福医药,湖北,化学制药,rfyy,19970606
2801,600080.SH,600080,金花股份,陕西,中成药,jhgf,19970612
2802,600081.SH,600081,东风科技,上海,汽车配件,dfkj,19970703
2803,600082.SH,600082,海泰发展,天津,园区开发,htfz,19970620
2804,600083.SH,600083,博信股份,江苏,综合类,bxgf,19970606
2805,600084.SH,600084,中葡股份,新疆,红黄酒,zpgf,19970711
2806,600085.SH,600085,同仁堂,北京,中成药,trt,19970625
2807,600088.SH,600088,中视传媒,上海,影视音像,zscm,19970616
2808,600089.SH,600089,特变电工,新疆,电气设备,tbdg,19970618
2809,600094.SH,600094,大名城,上海,区域地产,dmc,19970703
2810,600095.SH,600095,湘财股份,黑龙江,证券,xcgf,19970708
2811,600096.SH,600096,云天化,云南,农药化肥,yth,19970709
2812,600097.SH,600097,开创国际,上海,渔业,kcgj,19970619
2813,600098.SH,600098,广州发展,广东,火力发电,gzfz,19970718
2814,600099.SH,600099,林海股份,江苏,汽车整车,lhgf,19970704
2815,600100.SH,600100,同方股份,北京,IT设备,tfgf,19970627
