,symbol,name,abbreviation,ts_code,area,industry,list_date
3632,301088,戎美股份,rmgf,301088.SZ,江苏,服饰,20211028
3633,002976,瑞玛精密,rmjm,002976.SZ,江苏,元器件,20200306
3634,002970,锐明技术,rmjs,002970.SZ,深圳,通信设备,20191217
3635,600180,瑞茂通,rmt,600180.SH,山东,仓储物流,19980703
3636,600829,人民同泰,rmtt,600829.SH,黑龙江,医药商业,19940224
3637,603000,人民网,rmw,603000.SH,北京,互联网,20120427
3638,BK0706,人脑工程,rngc,,,,
3639,830964,润农节水,rnjs,830964.BJ,,,20200727
3640,603933,睿能科技,rnkj,603933.SH,福建,元器件,20170706
3641,301129,瑞纳智能,rnzn,301129.SZ,安徽,电器仪表,20211102
3642,300119,瑞普生物,rpsw,300119.SZ,天津,农业综合,20100917
3643,BK1028,燃气,rq,,,,
3644,300126,锐奇股份,rqgf,300126.SZ,上海,轻工机械,20101013
3645,833781,瑞奇智造,rqzz,833781.BJ,,,20221226
3646,002336,人人乐,rrl,002336.SZ,深圳,超市连锁,20100113
3647,002146,荣盛发展,rsfz,002146.SZ,河北,全国地产,20070808
3648,603165,荣晟环保,rshb,603165.SH,浙江,造纸,20170117
3649,002593,日上集团,rsjt,002593.SZ,福建,钢加工,20110628
3650,603803,瑞斯康达,rskd,603803.SH,北京,通信设备,20170420
3651,688090,瑞松科技,rskj,688090.SH,广东,专用机械,20200217
3652,002493,荣盛石化,rssh,002493.SZ,浙江,化纤,20101102
3653,688215,瑞晟智能,rszn,688215.SH,浙江,专用机械,20200828
3654,301236,软通动力,rtdl,301236.SZ,北京,软件服务,20220315
3655,605133,嵘泰股份,rtgf,605133.SH,江苏,汽车配件,20210224
3656,002440,闰土股份,rtgf,002440.SZ,浙江,染料涂料,20100706
3657,603036,如通股份,rtgf,603036.SH,江苏,专用机械,20161209
3658,603579,荣泰健康,rtjk,603579.SH,上海,家用电器,20170111
3659,002066,瑞泰科技,rtkj,002066.SZ,北京,其他建材,20060823
3660,301238,瑞泰新材,rtxc,301238.SZ,江苏,化工原料,20220617
3661,300493,润欣科技,rxkj,300493.SZ,上海,元器件,20151210
3662,300828,锐新科技,rxkj,300828.SZ,天津,机械基件,20200421
3663,603893,瑞芯微,rxw,603893.SH,福建,半导体,20200207
3664,301231,荣信文化,rxwh,301231.SZ,陕西,出版业,20220908
3665,BK0892,乳业,ry,,,,
3666,003010,若羽臣,ryc,003010.SZ,广东,互联网,20200925
3667,BK1103,熔盐储能,rycn,,,,
3668,603286,日盈电子,rydz,603286.SH,江苏,汽车配件,20170627
3669,603218,日月股份,rygf,603218.SH,浙江,电气设备,20161228
3670,873223,荣亿精密,ryjm,873223.BJ,,,20220609
3671,002193,如意集团,ryjt,002193.SZ,山东,纺织,20071207
3672,300920,润阳科技,rykj,300920.SZ,浙江,塑料,20201225
3673,300906,日月明,rym,300906.SZ,江西,电器仪表,20201105
3674,600017,日照港,rzg,600017.SH,山东,港口,20061017
3675,002629,仁智股份,rzgf,002629.SZ,浙江,石油开采,20111103
3676,300442,润泽科技,rzkj,300442.SZ,上海,轻工机械,20150424
3677,BK0866,人造肉,rzr,,,,
3678,BK0596,融资融券,rzrq,,,,
3679,688768,容知日新,rzrx,688768.SH,安徽,电器仪表,20210726
3680,BK1114,人造太阳,rzty,,,,
3681,300311,任子行,rzx,300311.SZ,深圳,软件服务,20120425
3682,300149,睿智医药,rzyy,300149.SZ,广东,生物制药,20101222
3683,399632,深100EW,s100ew,,,,
3684,399633,深300EW,s300ew,,,,
3685,300507,苏奥传感,sacg,300507.SZ,江苏,汽车配件,20160429
3686,600703,三安光电,sagd,600703.SH,湖北,半导体,19960528
3687,399674,深A医药卫生指数,sayy,,,,
3688,831768,拾比佰,sbb,831768.BJ,,,20210628
3689,300701,森霸传感,sbcg,300701.SZ,河南,元器件,20170915
3690,300322,硕贝德,sbd,300322.SZ,广东,通信设备,20120608
3691,002032,苏泊尔,sbe,002032.SZ,浙江,家用电器,20040817
3692,301233,盛帮股份,sbgf,301233.SZ,四川,汽车配件,20220706
3693,300661,圣邦股份,sbgf,300661.SZ,北京,半导体,20170606
3694,600604,市北高新,sbgx,600604.SH,上海,园区开发,19920327
3695,002996,顺博合金,sbhj,002996.SZ,重庆,铝,20200828
3696,002112,三变科技,sbkj,002112.SZ,浙江,电气设备,20070208
3697,001300,三柏硕,sbs,001300.SZ,山东,文教休闲,20221019
3698,603916,苏博特,sbt,603916.SH,江苏,化工原料,20171110
3699,BK0520,社保重仓,sbzc,,,,
3700,399351,深报指数,sbzs,,,,
3701,399352,深报综指,sbzz,,,,
3702,399088,深创100,sc100,,,,
3703,BK0568,深成500,sc500,,,,
3704,BK0169,四川板块,scbk,,,,
3705,000570,苏常柴A,scca,000570.SZ,江苏,农用机械,19940701
3706,600839,四川长虹,scch,600839.SH,四川,家用电器,19940311
3707,399681,深成原材料行业指数,sccl,,,,
3708,601107,四川成渝,sccy,601107.SH,四川,路桥,20090727
3709,399688,深成电信业务行业指数,scdx,,,,
3710,600990,四创电子,scdz,600990.SH,安徽,通信设备,20040510
3711,399689,深成公用事业行业指数,scgy,,,,
3712,399682,深成工业行业指数,scgy,,,,
3713,600008,首创环保,schb,600008.SH,北京,环境保护,20000427
3714,301091,深城交,scj,301091.SZ,深圳,建筑工程,20211029
3715,600678,四川金顶,scjd,600678.SH,四川,水泥,19931008
3716,603109,神驰机电,scjd,603109.SH,重庆,电气设备,20191231
3717,399686,深成金融地产行业指数,scjr,,,,
3718,000801,四川九洲,scjz,000801.SZ,四川,家用电器,19980506
3719,399683,深成可选消费行业指数,sckx,,,,
3720,600039,四川路桥,sclq,600039.SH,四川,建筑工程,20030325
3721,000731,四川美丰,scmf,000731.SZ,四川,农药化肥,19970617
3722,399680,深成能源行业指数,scny,,,,
3723,000935,四川双马,scsm,000935.SZ,四川,水泥,19990824
3724,300554,三超新材,scxc,300554.SZ,江苏,矿物制品,20170421
3725,399684,深成主要消费行业指数,scxf,,,,
3726,399678,深证次新股指数,scxg,,,,
3727,399687,深成信息技术行业指数,scxx,,,,
3728,300078,思创医惠,scyh,300078.SZ,浙江,软件服务,20100430
3729,399685,深成医药卫生行业指数,scyy,,,,
3730,002693,双成药业,scyy,002693.SZ,海南,生物制药,20120808
3731,300144,宋城演艺,scyy,300144.SZ,浙江,旅游景点,20101209
3732,BK0967,水产养殖,scyz,,,,
3733,399659,深成指EW,sczew,,,,
3734,300066,三川智慧,sczh,300066.SZ,江西,电器仪表,20100326
3735,601136,首创证券,sczq,601136.SH,北京,证券,20221222
3736,399002,深成指R,sczr,,,,
3737,603290,斯达半导,sdbd,603290.SH,浙江,半导体,20200204
3738,BK0164,山东板块,sdbk,,,,
3739,605006,山东玻纤,sdbx,605006.SH,山东,玻璃,20200903
3740,601019,山东出版,sdcb,601019.SH,山东,出版业,20171122
3741,600551,时代出版,sdcb,600551.SH,安徽,出版业,20020905
3742,688187,时代电气,sddq,688187.SH,湖南,运输设备,20210907
3743,688579,山大地纬,sddw,688579.SH,山东,软件服务,20200717
3744,600626,申达股份,sdgf,600626.SH,上海,汽车配件,19930107
3745,600077,宋都股份,sdgf,600077.SH,浙江,全国地产,19970520
3746,600820,隧道股份,sdgf,600820.SH,上海,建筑工程,19940128
3747,600350,山东高速,sdgs,600350.SH,山东,路桥,20020318
3748,600022,山东钢铁,sdgt,600022.SH,山东,普钢,20040629
3749,002810,山东赫达,sdhd,002810.SZ,山东,化工原料,20160826
3750,000822,山东海化,sdhh,000822.SZ,山东,化工原料,19980703
3751,600547,山东黄金,sdhj,600547.SH,山东,黄金,20030828
3752,603021,山东华鹏,sdhp,603021.SH,山东,家居用品,20150423
3753,600702,舍得酒业,sdjy,600702.SH,四川,白酒,19960524
3754,300806,斯迪克,sdk,300806.SZ,江苏,塑料,20191125
3755,300515,三德科技,sdkj,300515.SZ,湖南,电器仪表,20160608
3756,002526,山东矿机,sdkj,002526.SZ,山东,工程机械,20101217
3757,002588,史丹利,sdl,002588.SZ,山东,农药化肥,20110610
3758,000498,山东路桥,sdlq,000498.SZ,山东,建筑工程,19970609
3759,688101,三达膜,sdm,688101.SH,陕西,环境保护,20191115
3760,002490,山东墨龙,sdml,002490.SZ,山东,化工机械,20101021
3761,603079,圣达生物,sdsw,603079.SH,浙江,食品,20170823
3762,002026,山东威达,sdwd,002026.SZ,山东,机械基件,20040727
3763,300331,苏大维格,sdwg,300331.SZ,江苏,元器件,20120628
3764,600458,时代新材,sdxc,600458.SH,湖南,塑料,20021219
3765,300881,盛德鑫泰,sdxt,300881.SZ,江苏,钢加工,20200901
3766,600529,山东药玻,sdyb,600529.SH,山东,医疗保健,20020603
3767,300540,蜀道装备,sdzb,300540.SZ,四川,专用机械,20160823
3768,002598,山东章鼓,sdzg,002598.SZ,山东,机械基件,20110707
3769,399234,水电指数,sdzs,,,,
3770,300846,首都在线,sdzx,300846.SZ,北京,软件服务,20200701
3771,000603,盛达资源,sdzy,000603.SZ,北京,铅锌,19960823
3772,688480,赛恩斯,ses,688480.SH,湖南,环境保护,20221125
3773,002538,司尔特,set,002538.SZ,安徽,农药化肥,20110118
3774,300179,四方达,sfd,300179.SZ,河南,矿物制品,20110215
3775,605336,帅丰电器,sfdq,605336.SH,浙江,家用电器,20201019
3776,688665,四方光电,sfgd,688665.SH,湖北,电器仪表,20210209
3777,300817,双飞股份,sfgf,300817.SZ,浙江,机械基件,20200218
3778,603938,三孚股份,sfgf,603938.SH,河北,化工原料,20170628
3779,603268,松发股份,sfgf,603268.SH,广东,家居用品,20150319
3780,601126,四方股份,sfgf,601126.SH,北京,电气设备,20101231
3781,601827,三峰环境,sfhj,601827.SH,重庆,环境保护,20200605
3782,002780,三夫户外,sfhw,002780.SZ,北京,服饰,20151209
3783,000631,顺发恒业,sfhy,000631.SZ,浙江,区域地产,19961122
3784,300468,四方精创,sfjc,300468.SZ,深圳,软件服务,20150527
3785,002352,顺丰控股,sfkg,002352.SZ,深圳,仓储物流,20100205
3786,603339,四方科技,sfkj,603339.SH,江苏,专用机械,20160519
3787,603318,水发燃气,sfrq,603318.SH,辽宁,供气供热,20150424
3788,000672,上峰水泥,sfsn,000672.SZ,甘肃,水泥,19961218
3789,603028,赛福天,sft,603028.SH,江苏,钢加工,20160331
3790,002862,实丰文化,sfwh,002862.SZ,广东,文教休闲,20170411
3791,600370,三房巷,sfx,600370.SH,江苏,化工原料,20030306
3792,605122,四方新材,sfxc,605122.SH,重庆,水泥,20210310
3793,688359,三孚新科,sfxk,688359.SH,广东,化工原料,20210521
3794,002572,索菲亚,sfy,002572.SZ,广东,家居用品,20110412
3795,399671,深防御50,sfy50,,,,
3796,000045,深纺织A,sfza,000045.SZ,深圳,元器件,19940815
3797,300276,三丰智能,sfzn,300276.SZ,湖北,专用机械,20111115
3798,600877,声光电科,sgdk,600877.SH,重庆,半导体,19951013
3799,601369,陕鼓动力,sgdl,601369.SH,陕西,机械基件,20100428
3800,002075,沙钢股份,sggf,002075.SZ,江苏,特种钢,20061025
3801,688233,神工股份,sggf,688233.SH,辽宁,化工原料,20200221
3802,000959,首钢股份,sggf,000959.SZ,北京,普钢,19991216
3803,sh.000151,上国红利,sghl,,,,
3804,000803,山高环能,sghn,000803.SZ,四川,环境保护,19980303
3805,600018,上港集团,sgjt,600018.SH,上海,港口,20061026
3806,002400,省广集团,sgjt,002400.SZ,广东,广告包装,20100506
3807,002110,三钢闽光,sgmg,002110.SZ,福建,普钢,20070126
3808,600548,深高速,sgs,600548.SH,深圳,路桥,20011225
3809,600843,上工申贝,sgsb,600843.SH,上海,纺织机械,19940311
3810,872808,曙光数创,sgsc,872808.BJ,,,20221118
3811,399302,深公司债,sgsz,,,,
3812,BK0804,深股通,sgt,,,,
3813,000563,陕国投A,sgta,000563.SZ,陕西,多元金融,19940110
3814,301062,上海艾录,shal,301062.SZ,上海,广告包装,20210914
3815,BK0145,上海板块,shbk,,,,
3816,600171,上海贝岭,shbl,600171.SH,上海,半导体,19980924
3817,002472,双环传动,shcd,002472.SZ,浙江,汽车配件,20100910
3818,600021,上海电力,shdl,600021.SH,上海,火力发电,20031029
3819,601727,上海电气,shdq,601727.SH,上海,电气设备,20081205
3820,002857,三晖电气,shdq,002857.SZ,河南,电器仪表,20170323
3821,601595,上海电影,shdy,601595.SH,上海,影视音像,20160817
3822,000020,深华发A,shfa,000020.SZ,深圳,元器件,19920428
3823,600679,上海凤凰,shfh,600679.SH,上海,文教休闲,19931008
3824,300852,四会富仕,shfs,300852.SZ,广东,元器件,20200713
3825,000895,双汇发展,shfz,000895.SZ,河南,食品,19981210
3826,002565,顺灏股份,shgf,002565.SZ,上海,造纸,20110318
3827,001205,盛航股份,shgf,001205.SZ,江苏,水运,20210513
3828,300693,盛弘股份,shgf,300693.SZ,深圳,电气设备,20170822
3829,000933,神火股份,shgf,000933.SZ,河南,铝,19990831
3830,301056,森赫股份,shgf,301056.SZ,浙江,运输设备,20210907
3831,000014,沙河股份,shgf,000014.SZ,深圳,全国地产,19920602
3832,002665,首航高科,shgk,002665.SZ,甘肃,电气设备,20120327
3833,300226,上海钢联,shgl,300226.SZ,上海,互联网,20110608
3834,605598,上海港湾,shgw,605598.SH,上海,建筑工程,20210917
3835,003037,三和管桩,shgz,003037.SZ,广东,水泥,20210204
3836,603131,上海沪工,shhg,603131.SH,上海,专用机械,20160607
3837,601200,上海环境,shhj,601200.SH,上海,环境保护,20170331
3838,300762,上海瀚讯,shhx,300762.SZ,上海,通信设备,20190314
3839,600838,上海九百,shjb,600838.SH,上海,百货,19940224
3840,603163,圣晖集成,shjc,603163.SH,江苏,建筑工程,20221013
3841,600009,上海机场,shjc,600009.SH,上海,机场,19980218
3842,600835,上海机电,shjd,600835.SH,上海,运输设备,19940224
3843,600170,上海建工,shjg,600170.SH,上海,建筑工程,19980623
3844,600315,上海家化,shjh,600315.SH,上海,日用化工,20010315
3845,300408,三环集团,shjt,300408.SZ,广东,元器件,20141203
3846,000852,石化机械,shjx,000852.SZ,湖北,化工机械,19981126
3847,300039,上海凯宝,shkb,300039.SZ,上海,中成药,20100108
3848,600653,申华控股,shkg,600653.SH,辽宁,汽车服务,19901219
3849,300853,申昊科技,shkj,300853.SZ,浙江,专用机械,20200724
3850,300476,胜宏科技,shkj,300476.SZ,广东,元器件,20150611
3851,000707,双环科技,shkj,000707.SZ,湖北,化工原料,19970415
3852,300423,昇辉科技,shkj,300423.SZ,山东,电气设备,20150217
3853,688093,世华科技,shkj,688093.SH,江苏,化工原料,20200930
3854,300899,上海凯鑫,shkx,300899.SZ,上海,环境保护,20201016
3855,399672,深红利50,shl50,,,,
3856,399677,深A软件与互联网等权指数,shlew,,,,
3857,600848,上海临港,shlg,600848.SH,上海,园区开发,19940324
3858,002252,上海莱士,shls,002252.SZ,上海,生物制药,20080623
3859,399675,深A软件与互联网指数,shlw,,,,
3860,600073,上海梅林,shml,600073.SH,上海,食品,19970704
3861,600508,上海能源,shny,600508.SH,上海,煤炭开采,20010829
3862,300483,首华燃气,shrq,300483.SZ,上海,石油开采,20150630
3863,600688,上海石化,shsh,600688.SH,上海,石油加工,19931108
3864,600689,上海三毛,shsm,600689.SH,上海,纺织,19931108
3865,000518,四环生物,shsw,000518.SZ,江苏,生物制药,19930908
3866,605299,舒华体育,shty,605299.SH,福建,文教休闲,20201215
3867,600822,上海物贸,shwm,600822.SH,上海,商贸代理,19940204
3868,603200,上海洗霸,shxb,603200.SH,上海,环境保护,20170601
3869,603026,胜华新材,shxc,603026.SH,山东,化工原料,20150529
3870,300236,上海新阳,shxy,300236.SZ,上海,半导体,20110629
3871,000531,穗恒运A,shya,000531.SZ,广东,火力发电,19940106
3872,600871,石化油服,shyf,600871.SH,北京,石油开采,19950411
3873,300452,山河药辅,shyf,300452.SZ,安徽,化学制药,20150515
3874,601229,上海银行,shyh,601229.SH,上海,银行,20161116
3875,603159,上海亚虹,shyh,603159.SH,上海,专用机械,20160812
3876,600836,上海易连,shyl,600836.SH,上海,广告包装,19940224
3877,605128,上海沿浦,shyp,605128.SH,上海,汽车配件,20200915
3878,603329,上海雅仕,shys,603329.SH,上海,仓储物流,20171229
3879,601607,上海医药,shyy,601607.SH,上海,医药商业,19940324
3880,688091,上海谊众-U,shyz,688091.SH,上海,化学制药,20210909
3881,002050,三花智控,shzk,002050.SZ,浙江,家用电器,20050607
3882,BK0643,上海自贸,shzm,,,,
3883,002097,山河智能,shzn,002097.SZ,湖南,工程机械,20061222
3884,600392,盛和资源,shzy,600392.SH,四川,小金属,20030529
3885,BK1047,数据安全,sjaq,,,,
3886,BK1105,世界杯,sjb,,,,
3887,300050,世纪鼎利,sjdl,300050.SZ,广东,通信设备,20100120
3888,300444,双杰电气,sjdq,300444.SZ,北京,电气设备,20150423
3889,600779,水井坊,sjf,600779.SH,四川,白酒,19961206
3890,300775,三角防务,sjfw,300775.SZ,陕西,航空,20190521
3891,603881,数据港,sjg,603881.SH,上海,电信运营,20170208
3892,002273,水晶光电,sjgd,002273.SZ,浙江,元器件,20080919
3893,002381,双箭股份,sjgf,002381.SZ,浙江,橡胶,20100402
3894,002361,神剑股份,sjgf,002361.SZ,安徽,化工原料,20100303
3895,688157,松井股份,sjgf,688157.SH,湖南,染料涂料,20200609
3896,601116,三江购物,sjgw,601116.SH,浙江,超市连锁,20110302
3897,688313,仕佳光子,sjgz,688313.SH,河南,通信设备,20200812
3898,603324,盛剑环境,sjhj,603324.SH,上海,环境保护,20210407
3899,002602,世纪华通,sjht,002602.SZ,浙江,互联网,20110728
3900,300284,苏交科,sjk,300284.SZ,江苏,建筑工程,20120110
3901,301030,仕净科技,sjkj,301030.SZ,江苏,环境保护,20210722
3902,301330,熵基科技,sjkj,301330.SZ,广东,IT设备,20220817
3903,002796,世嘉科技,sjkj,002796.SZ,江苏,通信设备,20160510
3904,601163,三角轮胎,sjlt,601163.SH,山东,汽车配件,20160909
3905,BK1118,数据确权,sjqq,,,,
3906,300150,世纪瑞尔,sjre,300150.SZ,北京,软件服务,20101222
3907,603185,上机数控,sjsk,603185.SH,江苏,电气设备,20181228
3908,600227,圣济堂,sjt,600227.SH,贵州,农药化肥,20000221
3909,300654,世纪天鸿,sjth,300654.SZ,山东,出版业,20170926
3910,002153,石基信息,sjxx,002153.SZ,北京,软件服务,20070813
3911,000681,视觉中国,sjzg,000681.SZ,江苏,互联网,19970121
3912,003025,思进智能,sjzn,003025.SZ,浙江,机床制造,20201211
3913,BK0922,数据中心,sjzx,,,,
3914,603357,设计总院,sjzy,603357.SH,安徽,建筑工程,20170801
3915,688328,深科达,skd,688328.SH,深圳,元器件,20210309
3916,003039,顺控发展,skfz,003039.SZ,广东,水务,20210308
3917,002633,申科股份,skgf,002633.SZ,浙江,机械基件,20111122
3918,600376,首开股份,skgf,600376.SH,北京,区域地产,20010312
3919,002278,神开股份,skgf,002278.SZ,上海,化工机械,20090811
3920,BK0851,纾困概念,skgn,,,,
3921,000021,深科技,skj,000021.SZ,深圳,IT设备,19940202
3922,000016,深康佳A,skja,000016.SZ,深圳,家用电器,19920327
3923,605178,时空科技,skkj,605178.SH,北京,装修装饰,20200821
3924,601952,苏垦农发,sknf,601952.SH,江苏,种植业,20170515
3925,688053,思科瑞,skr,688053.SH,四川,元器件,20220708
3926,603737,三棵树,sks,603737.SH,福建,染料涂料,20160603
3927,688338,赛科希德,skxd,688338.SH,北京,医疗保健,20200806
3928,300897,山科智能,skzn,300897.SZ,浙江,电器仪表,20200928
3929,605500,森林包装,slbz,605500.SH,浙江,造纸,20201222
3930,300975,商络电子,sldz,300975.SZ,江苏,元器件,20210421
3931,002138,顺络电子,sldz,002138.SZ,深圳,元器件,20070613
3932,603585,苏利股份,slgf,603585.SH,江苏,农药化肥,20161214
3933,603178,圣龙股份,slgf,603178.SH,浙江,汽车配件,20170328
3934,002766,索菱股份,slgf,002766.SZ,深圳,汽车配件,20150611
3935,000407,胜利股份,slgf,000407.SZ,山东,供气供热,19960703
3936,300100,双林股份,slgf,300100.SZ,浙江,汽车服务,20100806
3937,603819,神力股份,slgf,603819.SH,江苏,电气设备,20161125
3938,300843,胜蓝股份,slgf,300843.SZ,广东,元器件,20200702
3939,301036,双乐股份,slgf,301036.SZ,江苏,染料涂料,20210729
3940,002285,世联行,slh,002285.SZ,深圳,房产服务,20090828
3941,301018,申菱环境,slhj,301018.SZ,广东,专用机械,20210707
3942,300384,三联虹普,slhp,300384.SZ,北京,建筑工程,20140801
